# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1417.35807 -0.683445 0.318848 0.269125 -0.000179 0.001839 0.041006 0.999157 0.0000020837 -0.0000001991 -0.0000008345 0.0000019377 0.0000004131 0.0000151057 0.0038822738 -0.0000329138 -0.0005106497 0.0037468083 0.0000046941 0.0022664285
1417.39125 -0.689190 0.321590 0.270907 -0.000012 0.001954 0.040972 0.999158 0.0000020963 -0.0000002003 -0.0000008453 0.0000019494 0.0000004213 0.0000151764 0.0040092793 -0.0000333540 -0.0005236107 0.0038712149 0.0000047402 0.0023348277
1417.42442 -0.694807 0.324349 0.272742 0.000122 0.002287 0.041011 0.999156 0.0000021098 -0.0000002017 -0.0000008619 0.0000019611 0.0000004290 0.0000152466 0.0041397212 -0.0000337718 -0.0005368297 0.0039990823 0.0000047808 0.0024048953
1417.45764 -0.700379 0.327076 0.274747 0.000170 0.002254 0.040948 0.999159 0.0000021221 -0.0000002026 -0.0000008691 0.0000019726 0.0000004339 0.0000153185 0.0042738826 -0.0000341648 -0.0005503268 0.0041306854 0.0000048188 0.0024767664
1417.49077 -0.705945 0.329761 0.276759 -0.000076 0.002098 0.041019 0.999156 0.0000021340 -0.0000002029 -0.0000008734 0.0000019837 0.0000004312 0.0000153912 0.0044112694 -0.0000345319 -0.0005640465 0.0042655368 0.0000048543 0.0025501756
1417.52398 -0.711669 0.332615 0.278851 -0.000009 0.001947 0.041087 0.999154 0.0000021459 -0.0000002037 -0.0000008773 0.0000019954 0.0000004368 0.0000154638 0.0045526354 -0.0000348844 -0.0005780537 0.0044043752 0.0000048770 0.0026255164
1417.55711 -0.717493 0.335396 0.280780 0.000245 0.002186 0.040672 0.999170 0.0000021596 -0.0000002051 -0.0000008919 0.0000020072 0.0000004470 0.0000155346 0.0046973966 -0.0000352099 -0.0005922884 0.0045466235 0.0000048990 0.0027024768
1417.59033 -0.723406 0.338231 0.282683 0.000157 0.002343 0.040783 0.999165 0.0000021727 -0.0000002060 -0.0000009043 0.0000020188 0.0000004487 0.0000156067 0.0048463228 -0.0000355124 -0.0006068239 0.0046930503 0.0000049138 0.0027814528
1417.62346 -0.729553 0.341026 0.284391 0.000155 0.001601 0.041035 0.999156 0.0000021824 -0.0000002063 -0.0000008923 0.0000020306 0.0000004525 0.0000156819 0.0049987501 -0.0000357894 -0.0006215820 0.0048429852 0.0000049264 0.0028620892
1417.65667 -0.735996 0.343806 0.285914 0.000198 0.001962 0.040594 0.999174 0.0000021968 -0.0000002074 -0.0000009106 0.0000020421 0.0000004570 0.0000157534 0.0051554968 -0.0000360422 -0.0006366358 0.0049972331 0.0000049364 0.0029448099
1417.68981 -0.742508 0.346713 0.287490 0.000194 0.001751 0.040779 0.999167 0.0000022086 -0.0000002081 -0.0000009130 0.0000020540 0.0000004610 0.0000158270 0.0053159294 -0.0000362709 -0.0006519301 0.0051552007 0.0000049333 0.0030292616
1417.72298 -0.749107 0.349635 0.289034 0.000184 0.001945 0.040420 0.999181 0.0000022224 -0.0000002091 -0.0000009270 0.0000020655 0.0000004641 0.0000158993 0.0054806340 -0.0000364693 -0.0006675168 0.0053174637 0.0000049240 0.0031157462
1417.75615 -0.755709 0.352659 0.290787 -0.000133 0.001485 0.040566 0.999176 0.0000022335 -0.0000002090 -0.0000009230 0.0000020769 0.0000004592 0.0000159749 0.0056496048 -0.0000366374 -0.0006833943 0.0054840340 0.0000049023 0.0032042379
1417.78934 -0.762396 0.355687 0.292519 0.000169 0.001850 0.040319 0.999185 0.0000022479 -0.0000002107 -0.0000009412 0.0000020892 0.0000004714 0.0000160465 0.0058229674 -0.0000367715 -0.0006995666 0.0056550257 0.0000048745 0.0032948035
1417.82254 -0.769070 0.358732 0.294422 0.000020 0.001679 0.040399 0.999182 0.0000022602 -0.0000002112 -0.0000009450 0.0000021010 0.0000004712 0.0000161211 0.0060007667 -0.0000368675 -0.0007160378 0.0058304995 0.0000048390 0.0033874444
1417.85571 -0.775788 0.361832 0.296326 0.000347 0.001347 0.040329 0.999185 0.0000022719 -0.0000002123 -0.0000009437 0.0000021136 0.0000004840 0.0000161955 0.0061828861 -0.0000369281 -0.0007327907 0.0060103382 0.0000047931 0.0034821011
1417.88884 -0.782448 0.364900 0.298238 -0.000172 0.000862 0.039968 0.999201 0.0000022835 -0.0000002116 -0.0000009397 0.0000021243 0.0000004722 0.0000162722 0.0063693227 -0.0000369448 -0.0007498269 0.0061945503 0.0000047420 0.0035787605
1417.92209 -0.789295 0.367916 0.299926 -0.000633 0.000976 0.040359 0.999185 0.0000022968 -0.0000002119 -0.0000009517 0.0000021359 0.0000004639 0.0000163468 0.0065610507 -0.0000369198 -0.0007672187 0.0063840753 0.0000046889 0.0036779298
1417.95519 -0.796019 0.370883 0.301865 -0.000573 0.000801 0.039938 0.999202 0.0000023096 -0.0000002126 -0.0000009554 0.0000021477 0.0000004687 0.0000164216 0.0067567113 -0.0000368442 -0.0007848520 0.0065776087 0.0000046309 0.0037788655
1417.98836 -0.802607 0.373820 0.304151 -0.001432 0.000097 0.039769 0.999208 0.0000023203 -0.0000002111 -0.0000009455 0.0000021581 0.0000004472 0.0000165002 0.0069577059 -0.0000367134 -0.0008028528 0.0067765490 0.0000045676 0.0038822735
1418.02158 -0.809256 0.376711 0.306266 -0.000834 0.000209 0.039155 0.999233 0.0000023344 -0.0000002130 -0.0000009567 0.0000021710 0.0000004672 0.0000165736 0.0071638168 -0.0000365325 -0.0008211869 0.0069806568 0.0000045014 0.0039880635
1418.05475 -0.815679 0.379594 0.308320 -0.000550 -0.001313 0.038628 0.999253 0.0000023424 -0.0000002127 -0.0000009218 0.0000021832 0.0000004773 0.0000166537 0.0073746947 -0.0000362951 -0.0008398377 0.0071896278 0.0000044276 0.0040960411
1418.08795 -0.822153 0.382576 0.310048 -0.000424 -0.001527 0.038039 0.999275 0.0000023554 -0.0000002134 -0.0000009245 0.0000021953 0.0000004837 0.0000167294 0.0075908261 -0.0000360133 -0.0008588290 0.0074039191 0.0000043394 0.0042064646
1418.12106 -0.828508 0.385338 0.311828 0.000172 -0.001396 0.036837 0.999320 0.0000023701 -0.0000002151 -0.0000009369 0.0000022078 0.0000005029 0.0000168029 0.0078115469 -0.0000356602 -0.0008781042 0.0076228832 0.0000042595 0.0043189487
1418.15422 -0.835322 0.387926 0.312815 -0.000154 -0.000581 0.035206 0.999380 0.0000023880 -0.0000002157 -0.0000009710 0.0000022182 0.0000004947 0.0000168757 0.0080378575 -0.0000352536 -0.0008977123 0.0078474389 0.0000041892 0.0044340534
1418.18740 -0.842190 0.390515 0.314116 -0.000379 -0.000349 0.034337 0.999410 0.0000024032 -0.0000002162 -0.0000009875 0.0000022295 0.0000004906 0.0000169507 0.0082696666 -0.0000347857 -0.0009176615 0.0080775700 0.0000041116 0.0045516439
1418.22062 -0.848883 0.393208 0.315817 0.000472 -0.001373 0.032852 0.999459 0.0000024139 -0.0000002171 -0.0000009665 0.0000022423 0.0000005163 0.0000170290 0.0085073733 -0.0000342536 -0.0009379999 0.0083137173 0.0000040168 0.0046719076
1418.25388 -0.855639 0.395455 0.317422 0.000295 -0.002908 0.031155 0.999510 0.0000024231 -0.0000002154 -0.0000009321 0.0000022530 0.0000005110 0.0000171113 0.0087510347 -0.0000336261 -0.0009587094 0.0085558764 0.0000039526 0.0047948800
1418.28692 -0.862413 0.397505 0.319093 -0.000151 -0.003896 0.028844 0.999576 0.0000024350 -0.0000002136 -0.0000009143 0.0000022626 0.0000004968 0.0000171917 0.0089987569 -0.0000329229 -0.0009796257 0.0088021830 0.0000038977 0.0049195885
1418.32014 -0.868966 0.399617 0.321268 0.000061 -0.007210 0.026911 0.999612 0.0000024387 -0.0000002108 -0.0000008263 0.0000022738 0.0000005022 0.0000172794 0.0092537534 -0.0000321372 -0.0010010414 0.0090559007 0.0000038293 0.0050476136
1418.35334 -0.875633 0.401714 0.323510 0.000927 -0.010415 0.024815 0.999637 0.0000024438 -0.0000002088 -0.0000007403 0.0000022863 0.0000005274 0.0000173644 0.0095145772 -0.0000312796 -0.0010228029 0.0093155344 0.0000037557 0.0051782418
1418.38654 -0.882695 0.403676 0.325603 0.000886 -0.012058 0.023315 0.999655 0.0000024538 -0.0000002073 -0.0000007008 0.0000022975 0.0000005271 0.0000174461 0.0097814197 -0.0000303481 -0.0010449000 0.0095812277 0.0000036893 0.0053115672
1418.41965 -0.889761 0.405729 0.327973 0.000757 -0.012577 0.022239 0.999673 0.0000024668 -0.0000002071 -0.0000006945 0.0000023091 0.0000005253 0.0000175245 0.0100537155 -0.0000293461 -0.0010673121 0.0098524944 0.0000036066 0.0054472693
1418.45282 -0.813293 0.327393 0.347373 0.000363 -0.012631 0.021470 0.999690 0.0000016095 0.0000001030 0.0000002928 0.0000021634 0.0000001344 0.0000164840 0.0092369920 -0.0024453957 -0.0016922681 0.0013339880 0.0006692390 0.0009316155
1418.48596 -0.819099 0.328042 0.351537 -0.000711 -0.011891 0.020438 0.999720 0.0000016154 0.0000001023 0.0000002556 0.0000021753 0.0000001180 0.0000165585 0.0094924437 -0.0025176745 -0.0017440013 0.0013561701 0.0006894099 0.0009485135
1418.51922 -0.824854 0.328939 0.356774 -0.000214 -0.011887 0.019416 0.999741 0.0000016228 0.0000001027 0.0000002524 0.0000021878 0.0000001346 0.0000166316 0.0097517198 -0.0025900381 -0.0017883410 0.0013816082 0.0007076676 0.0009627003
1418.55230 -0.830513 0.329868 0.362940 0.000746 -0.012493 0.018873 0.999744 0.0000016309 0.0000001041 0.0000002679 0.0000022004 0.0000001641 0.0000167035 0.0100155739 -0.0026637219 -0.0018333615 0.0014073811 0.0007262060 0.0009770120
1418.58558 -0.835977 0.330435 0.370085 0.000331 -0.015003 0.018299 0.999720 0.0000016415 0.0000001053 0.0000003405 0.0000022122 0.0000001524 0.0000167745 0.0102870140 -0.0027395712 -0.0018795936 0.0014337783 0.0007452399 0.0009916200
1418.61865 -0.601419 0.316178 0.391791 0.000281 -0.016225 0.017833 0.999709 0.0000015902 -0.0000000745 0.0000004013 0.0000015271 0.0000000737 0.0000168256 0.0019201114 -0.0005970691 -0.0004749743 0.0007269297 0.0002043977 0.0005476687
1418.65182 -0.584118 0.313993 0.393028 -0.000812 -0.016254 0.017596 0.999713 0.0000015854 -0.0000000882 0.0000003791 0.0000014895 0.0000000440 0.0000168762 0.0014909313 -0.0003874188 -0.0002974561 0.0006107066 0.0001153994 0.0004724325
1418.68499 -0.561657 0.303719 0.394183 -0.001962 -0.014138 0.016719 0.999758 0.0000015669 -0.0000001018 0.0000003194 0.0000014836 0.0000000113 0.0000169491 0.0012462522 -0.0003002734 -0.0002326918 0.0005777356 0.0000922040 0.0004549636
1418.71824 -0.562020 0.302120 0.401287 -0.002220 -0.009886 0.016704 0.999809 0.0000015692 -0.0000001022 0.0000001826 0.0000014889 0.0000000083 0.0000170275 0.0012516135 -0.0003026766 -0.0002336041 0.0005770936 0.0000926910 0.0004547130
1418.75134 -0.522081 0.282809 0.389390 -0.001996 -0.002745 0.015911 0.999868 0.0000015590 -0.0000001036 -0.0000000219 0.0000014732 0.0000000042 0.0000170688 0.0010855227 -0.0002330041 -0.0001811790 0.0005426489 0.0000693474 0.0004359797
1418.78455 -0.518372 0.277516 0.395251 -0.002779 0.004411 0.015274 0.999870 0.0000015700 -0.0000001031 -0.0000002507 0.0000014776 -0.0000000113 0.0000171389 0.0010873296 -0.0002332417 -0.0001812122 0.0005398160 0.0000691789 0.0004352316
1418.81768 -0.460364 0.256377 0.383203 -0.001691 0.011235 0.014848 0.999825 0.0000015648 -0.0000001052 -0.0000004460 0.0000014656 0.0000000166 0.0000171827 0.0009398746 -0.0001821960 -0.0001365010 0.0005144919 0.0000522395 0.0004199649
1418.85089 -0.460070 0.254812 0.390913 -0.001194 0.015271 0.014620 0.999776 0.0000015809 -0.0000001063 -0.0000005840 0.0000014724 0.0000000406 0.0000172481 0.0009459540 -0.0001854259 -0.0001381033 0.0005132939 0.0000528334 0.0004193679
1418.88412 -0.381903 0.224552 0.379349 -0.000755 0.018243 0.014246 0.999732 0.0000015721 -0.0000001083 -0.0000006566 0.0000014593 0.0000000440 0.0000172954 0.0007892145 -0.0001362478 -0.0001017837 0.0004876592 0.0000393175 0.0004076902
1418.91719 -0.362300 0.214722 0.381496 -0.000962 0.021977 0.013645 0.999665 0.0000015766 -0.0000001051 -0.0000007843 0.0000014466 0.0000000391 0.0000173520 0.0007075870 -0.0001053057 -0.0000860134 0.0004629511 0.0000311942 0.0004006547
1418.95044 -0.340972 0.197959 0.383059 -0.001797 0.026473 0.013425 0.999558 0.0000015919 -0.0000001024 -0.0000009307 0.0000014413 0.0000000152 0.0000174060 0.0006704615 -0.0000927481 -0.0000801198 0.0004512328 0.0000258496 0.0003945948
1418.98353 -0.327265 0.188376 0.384569 -0.001873 0.033431 0.012815 0.999357 0.0000016259 -0.0000001016 -0.0000011546 0.0000014422 0.0000000117 0.0000174476 0.0006632660 -0.0000898816 -0.0000787724 0.0004462047 0.0000239229 0.0003910015
1419.01669 -0.320602 0.173459 0.391008 -0.002128 0.041336 0.012401 0.999066 0.0000016549 -0.0000000923 -0.0000014059 0.0000014293 0.0000000091 0.0000174686 0.0006502020 -0.0000812944 -0.0000777355 0.0004244414 0.0000227314 0.0003854528
1419.04989 -0.313022 0.162490 0.399434 -0.002134 0.047914 0.011837 0.998779 0.0000016850 -0.0000000889 -0.0000016156 0.0000014247 0.0000000057 0.0000174884 0.0006428510 -0.0000769528 -0.0000783906 0.0004107322 0.0000238035 0.0003808788
1419.08301 -0.299329 0.158430 0.411716 -0.002726 0.052063 0.011547 0.998573 0.0000017124 -0.0000000860 -0.0000017454 0.0000014249 -0.0000000227 0.0000175024 0.0006398914 -0.0000759687 -0.0000794372 0.0004060186 0.0000236836 0.0003773156
1419.11629 -0.274191 0.157412 0.428800 -0.002772 0.054288 0.011305 0.998457 0.0000017221 -0.0000000836 -0.0000018133 0.0000014189 -0.0000000318 0.0000175188 0.0006343666 -0.0000751847 -0.0000809529 0.0003984085 0.0000233527 0.0003731014
1419.14939 -0.255895 0.157653 0.441822 -0.002678 0.055085 0.011167 0.998416 0.0000017251 -0.0000000826 -0.0000018246 0.0000014188 -0.0000000313 0.0000175479 0.0006304995 -0.0000754501 -0.0000818503 0.0003948188 0.0000230970 0.0003696936
1419.21586 -0.231395 0.164589 0.457795 -0.001986 0.058871 0.009981 0.998214 0.0000017514 -0.0000000827 -0.0000019433 0.0000014207 -0.0000000247 0.0000176389 0.0006240771 -0.0000764470 -0.0000838930 0.0003893463 0.0000219156 0.0003649234
1419.24888 -0.229779 0.161692 0.465790 -0.001835 0.063750 0.009794 0.997916 0.0000017833 -0.0000000842 -0.0000020937 0.0000014198 -0.0000000123 0.0000176685 0.0006199889 -0.0000772145 -0.0000834510 0.0003850739 0.0000223940 0.0003626091
1419.31531 -0.215537 0.153675 0.470195 -0.001829 0.076053 0.010159 0.997050 0.0000019021 -0.0000000876 -0.0000024954 0.0000014242 -0.0000000058 0.0000176899 0.0006143090 -0.0000766569 -0.0000828542 0.0003818882 0.0000231043 0.0003581235
1419.38157 -0.191519 0.152285 0.465357 -0.001882 0.085337 0.013684 0.996256 0.0000020058 -0.0000000949 -0.0000028148 0.0000014219 0.0000000001 0.0000177242 0.0006044851 -0.0000745625 -0.0000793253 0.0003788029 0.0000227941 0.0003523431
1419.41474 -0.173591 0.152712 0.462597 -0.002294 0.085855 0.017436 0.996152 0.0000020144 -0.0000000952 -0.0000028474 0.0000014196 -0.0000000002 0.0000177888 0.0005994480 -0.0000729347 -0.0000777676 0.0003773987 0.0000219952 0.0003504404
1419.44791 -0.157941 0.156227 0.465460 -0.002176 0.083944 0.021547 0.996235 0.0000019805 -0.0000000940 -0.0000027922 0.0000013956 0.0000000097 0.0000178762 0.0005884063 -0.0000691415 -0.0000760613 0.0003733660 0.0000199885 0.0003473455
1419.48109 -0.141255 0.159161 0.467769 -0.001211 0.081662 0.024286 0.996363 0.0000019545 -0.0000001019 -0.0000027205 0.0000013846 0.0000000478 0.0000179751 0.0005806683 -0.0000667779 -0.0000744220 0.0003718485 0.0000191300 0.0003452276
1419.51433 -0.130101 0.162050 0.479431 -0.002615 0.080151 0.027620 0.996397 0.0000019332 -0.0000001020 -0.0000026698 0.0000013552 0.0000000115 0.0000180269 0.0005565514 -0.0000605742 -0.0000695690 0.0003688846 0.0000180011 0.0003414486
1419.54755 -0.102488 0.161771 0.493068 -0.002613 0.077009 0.029613 0.996587 0.0000019066 -0.0000001063 -0.0000025861 0.0000013565 0.0000000188 0.0000181296 0.0005523416 -0.0000593458 -0.0000680522 0.0003680240 0.0000178267 0.0003401629
1419.58076 -0.070146 0.161624 0.514201 -0.002720 0.074023 0.031993 0.996739 0.0000018811 -0.0000001079 -0.0000024957 0.0000013630 0.0000000194 0.0000182349 0.0005510910 -0.0000589990 -0.0000676809 0.0003676395 0.0000177965 0.0003396962
1419.61389 -0.035360 0.161921 0.545435 -0.004236 0.072710 0.033962 0.996766 0.0000018739 -0.0000001021 -0.0000024628 0.0000013697 -0.0000000281 0.0000183227 0.0005497839 -0.0000585904 -0.0000672938 0.0003672966 0.0000177083 0.0003392458
1419.64706 0.002264 0.162023 0.587445 -0.004715 0.073897 0.035840 0.996610 0.0000018926 -0.0000001015 -0.0000025112 0.0000013767 -0.0000000367 0.0000183854 0.0005485375 -0.0000582480 -0.0000668972 0.0003670969 0.0000176088 0.0003387912
1419.68023 0.042320 0.162243 0.640217 -0.004619 0.075596 0.037455 0.996424 0.0000019167 -0.0000001035 -0.0000025753 0.0000013837 -0.0000000263 0.0000184419 0.0005472733 -0.0000578957 -0.0000665081 0.0003670087 0.0000175089 0.0003383382
1419.71346 0.085055 0.163094 0.702563 -0.004758 0.075387 0.038673 0.996393 0.0000019211 -0.0000001039 -0.0000025773 0.0000013906 -0.0000000279 0.0000185201 0.0005449878 -0.0000573771 -0.0000658846 0.0003670170 0.0000173434 0.0003378222
1419.77980 0.178971 0.163515 0.844986 -0.003391 0.075733 0.039618 0.996335 0.0000019387 -0.0000001125 -0.0000026042 0.0000014040 0.0000000255 0.0000186696 0.0005410076 -0.0000563467 -0.0000647667 0.0003675077 0.0000170033 0.0003367712
1419.81307 0.227564 0.163684 0.920383 -0.001678 0.081162 0.039304 0.995924 0.0000020046 -0.0000001238 -0.0000027922 0.0000014109 0.0000000928 0.0000186883 0.0005394747 -0.0000558370 -0.0000642973 0.0003679530 0.0000168291 0.0003362406
1419.84625 0.276957 0.164173 0.995355 0.002147 0.090367 0.038321 0.995169 0.0000021199 -0.0000001514 -0.0000031023 0.0000014199 0.0000002350 0.0000186553 0.0005375682 -0.0000552708 -0.0000637702 0.0003684919 0.0000166438 0.0003356914
1419.87937 0.327619 0.164867 1.067990 0.007680 0.100744 0.037325 0.994182 0.0000022618 -0.0000001973 -0.0000034460 0.0000014342 0.0000004368 0.0000185901 0.0005359542 -0.0000546871 -0.0000633015 0.0003691270 0.0000164519 0.0003351418
1419.91262 0.378164 0.166083 1.137644 0.013621 0.110634 0.036993 0.993079 0.0000024090 -0.0000002545 -0.0000037694 0.0000014547 0.0000006518 0.0000185096 0.0005319829 -0.0000536968 -0.0000625128 0.0003697047 0.0000161986 0.0003345332
1419.94574 0.430550 0.166936 1.203415 0.019045 0.118878 0.036784 0.992045 0.0000025423 -0.0000003130 -0.0000040366 0.0000014787 0.0000008472 0.0000184396 0.0005282364 -0.0000524993 -0.0000617802 0.0003703220 0.0000159140 0.0003339354
1420.01204 0.539815 0.168447 1.323104 0.025801 0.131112 0.035895 0.990382 0.0000027589 -0.0000003996 -0.0000044363 0.0000015186 0.0000010844 0.0000183491 0.0005206915 -0.0000498641 -0.0000602886 0.0003718295 0.0000152841 0.0003326956
1420.07835 0.654714 0.167140 1.426047 0.026242 0.138568 0.035217 0.989379 0.0000029113 -0.0000004250 -0.0000046966 0.0000015332 0.0000011046 0.0000183458 0.0005133162 -0.0000474903 -0.0000588670 0.0003742128 0.0000146850 0.0003314605
1420.11152 0.712268 0.166427 1.471178 0.025375 0.143085 0.034830 0.988772 0.0000030057 -0.0000004294 -0.0000048533 0.0000015344 0.0000010740 0.0000183233 0.0005089390 -0.0000459293 -0.0000580088 0.0003754155 0.0000143156 0.0003308255
1420.17791 0.838700 0.162258 1.546738 0.024268 0.156370 0.033980 0.986815 0.0000032951 -0.0000004526 -0.0000052931 0.0000015398 0.0000010332 0.0000181796 0.0005017862 -0.0000432614 -0.0000565909 0.0003787010 0.0000136563 0.0003296039
1420.21104 0.905781 0.159198 1.577409 0.024108 0.165361 0.033447 0.985371 0.0000035018 -0.0000004729 -0.0000055747 0.0000015459 0.0000010293 0.0000180447 0.0005001611 -0.0000425335 -0.0000562049 0.0003808932 0.0000134352 0.0003290552
1420.24431 0.973465 0.156470 1.603993 0.023967 0.176262 0.032897 0.983501 0.0000037642 -0.0000004980 -0.0000059073 0.0000015497 0.0000010208 0.0000178552 0.0004978705 -0.0000415505 -0.0000557335 0.0003833098 0.0000131766 0.0003284966
1420.27739 1.041263 0.153827 1.626184 0.023871 0.188643 0.032458 0.981219 0.0000040728 -0.0000005252 -0.0000062559 0.0000015555 0.0000010154 0.0000175875 0.0004959839 -0.0000408229 -0.0000552926 0.0003860002 0.0000129713 0.0003279524
1420.31060 1.112011 0.150724 1.643510 0.023277 0.201873 0.032160 0.978607 0.0000044294 -0.0000005499 -0.0000066292 0.0000015575 0.0000009914 0.0000173036 0.0004943281 -0.0000400368 -0.0000549550 0.0003888681 0.0000127609 0.0003274658
1420.34373 1.182838 0.147315 1.656420 0.021898 0.214553 0.031853 0.975947 0.0000047885 -0.0000005607 -0.0000069701 0.0000015510 0.0000009443 0.0000170034 0.0004905918 -0.0000387617 -0.0000542641 0.0003919427 0.0000124741 0.0003269297
1420.37695 1.258248 0.143291 1.664034 0.019475 0.225725 0.033755 0.973411 0.0000051254 -0.0000005572 -0.0000072631 0.0000015442 0.0000008720 0.0000167279 0.0004890601 -0.0000379856 -0.0000539841 0.0003953241 0.0000122898 0.0003264994
