# timestamp(s) tx ty tz qx qy qz qw
1540821140.26874 -15.084154 6.916624 0.945719 -0.038830 0.121031 -0.226503 0.965681
1540821140.30186 -15.039758 6.862606 0.928325 -0.032780 0.118822 -0.224208 0.966715
1540821140.33504 -14.989486 6.821099 0.911409 -0.027372 0.117044 -0.223329 0.967303
1540821140.36821 -14.945765 6.765830 0.895710 -0.023230 0.115400 -0.222923 0.967703
1540821140.40138 -14.900588 6.701200 0.879555 -0.019131 0.113644 -0.223015 0.967979
1540821140.43455 -14.844825 6.660326 0.863256 -0.016470 0.111861 -0.223951 0.968020
1540821140.46785 -14.790772 6.602996 0.847820 -0.016142 0.111140 -0.224058 0.968083
1540821140.50090 -14.734685 6.550937 0.833070 -0.017414 0.110471 -0.224458 0.968045
1540821140.53407 -14.677258 6.495514 0.818984 -0.018305 0.110259 -0.224978 0.967932
1540821140.56724 -14.618065 6.439580 0.805106 -0.019488 0.109607 -0.225286 0.967911
1540821140.60041 -14.566391 6.369449 0.791209 -0.020446 0.109208 -0.225145 0.967970
1540821140.63365 -14.501054 6.317625 0.776590 -0.020840 0.108811 -0.225898 0.967830
1540821140.66683 -14.436425 6.253903 0.766599 -0.019991 0.107894 -0.226743 0.967754
1540821140.73310 -14.292591 6.150723 0.741528 -0.009162 0.104581 -0.230195 0.967465
1540821140.76627 -14.226411 6.103575 0.730114 -0.002325 0.102275 -0.231877 0.967351
1540821140.79945 -14.151725 6.056115 0.720197 0.004281 0.100312 -0.233671 0.967118
1540821140.83262 -14.068206 6.016564 0.708749 0.010671 0.098002 -0.235665 0.966821
1540821140.86579 -13.990320 5.969840 0.697475 0.016793 0.095751 -0.237500 0.966511
1540821140.89904 -13.915413 5.917871 0.687322 0.022315 0.093783 -0.238624 0.966315
1540821140.93214 -13.839931 5.868417 0.676040 0.026598 0.092613 -0.239770 0.966036
1540821140.96531 -13.753315 5.804694 0.665976 0.030494 0.091396 -0.240612 0.965827
1540821140.99861 -13.665869 5.744111 0.656144 0.033607 0.090296 -0.241413 0.965628
1540821141.03165 -13.575022 5.657393 0.645157 0.036054 0.088964 -0.241191 0.965719
1540821141.06491 -13.479758 5.588514 0.635646 0.036992 0.088421 -0.241617 0.965626
1540821141.09800 -13.384208 5.514348 0.626349 0.035911 0.088084 -0.241275 0.965784
1540821141.13121 -13.299899 5.447692 0.618293 0.033787 0.088140 -0.241257 0.965860
1540821141.16439 -13.214912 5.376920 0.610108 0.030966 0.088438 -0.240870 0.966024
1540821141.19751 -13.132662 5.314441 0.603505 0.027335 0.089739 -0.240500 0.966105
1540821141.23068 -13.047749 5.251959 0.597840 0.022821 0.090385 -0.239799 0.966336
1540821141.26386 -12.955003 5.183245 0.593876 0.018692 0.091258 -0.238832 0.966583
1540821141.29703 -12.861450 5.118075 0.589080 0.014361 0.091921 -0.237707 0.966871
1540821141.33029 -12.768802 5.060992 0.584769 0.010874 0.092180 -0.237309 0.966990
1540821141.36337 -12.669049 4.997395 0.579776 0.007504 0.092522 -0.236582 0.967167
1540821141.39655 -12.579152 4.940416 0.575703 0.004292 0.093098 -0.236205 0.967224
1540821141.42972 -12.481384 4.873178 0.571959 0.001791 0.093002 -0.234979 0.967539
1540821141.46295 -12.381455 4.805502 0.568524 0.001377 0.092440 -0.233484 0.967956
1540821141.49606 -12.275975 4.739395 0.565066 0.001914 0.092064 -0.232020 0.968343
1540821141.52923 -12.176738 4.668085 0.560901 0.002575 0.092100 -0.230238 0.968763
1540821141.56244 -12.064611 4.591315 0.554141 0.004549 0.091775 -0.228441 0.969212
1540821141.59562 -11.958671 4.521639 0.549266 0.009144 0.090258 -0.227054 0.969648
1540821141.62879 -11.853125 4.448890 0.543188 0.016206 0.089128 -0.225668 0.969983
1540821141.66196 -11.745045 4.380330 0.538284 0.023996 0.088173 -0.224965 0.970072
1540821141.69510 -11.635482 4.307859 0.533197 0.029654 0.087213 -0.223749 0.970284
1540821141.72835 -11.524414 4.232544 0.527601 0.032435 0.086020 -0.222514 0.970586
1540821141.76148 -11.411443 4.167605 0.521652 0.033230 0.084445 -0.221691 0.970885
1540821141.79466 -11.302844 4.092270 0.514812 0.032500 0.084116 -0.220520 0.971205
1540821141.82779 -11.191052 4.025567 0.508665 0.031133 0.083891 -0.219563 0.971486
1540821141.86106 -11.084143 3.947619 0.502281 0.029772 0.083669 -0.218327 0.971826
1540821141.89427 -10.971587 3.877315 0.496520 0.029071 0.083543 -0.217587 0.972024
1540821141.92731 -10.863742 3.797708 0.489266 0.029396 0.084645 -0.216306 0.972205
1540821141.96052 -10.750132 3.722454 0.483550 0.029521 0.086746 -0.214942 0.972319
1540821141.99365 -10.635107 3.647062 0.476614 0.028566 0.088466 -0.213273 0.972560
1540821142.02683 -10.522882 3.558415 0.469178 0.025893 0.089201 -0.210895 0.973086
1540821142.06000 -10.407338 3.478435 0.460510 0.022895 0.088975 -0.209091 0.973571
1540821142.09329 -10.289386 3.402472 0.452038 0.020660 0.088819 -0.207375 0.974002
1540821142.12647 -10.171830 3.324958 0.443357 0.019112 0.088993 -0.205457 0.974424
1540821142.15951 -10.052507 3.249866 0.433221 0.018422 0.089279 -0.203493 0.974823
1540821142.19269 -9.934078 3.168087 0.420376 0.017704 0.089654 -0.200682 0.975385
1540821142.22586 -9.811927 3.091540 0.409712 0.016950 0.089491 -0.197618 0.976039
1540821142.25907 -9.690262 3.015902 0.395581 0.016730 0.088312 -0.194636 0.976749
1540821142.29229 -9.567970 2.942773 0.380904 0.016496 0.086947 -0.191617 0.977472
1540821142.32546 -9.444383 2.866769 0.368904 0.016035 0.085774 -0.188117 0.978263
1540821142.35855 -9.318268 2.792385 0.358403 0.015992 0.085020 -0.185206 0.978884
1540821142.39172 -9.191511 2.714864 0.348322 0.015817 0.084760 -0.181068 0.979684
1540821142.45807 -8.937171 2.555472 0.328086 0.016191 0.084595 -0.171403 0.981429
1540821142.49131 -8.808209 2.477079 0.318244 0.016327 0.083783 -0.166299 0.982374
1540821142.52441 -8.679810 2.399475 0.308143 0.016359 0.083375 -0.160747 0.983332
1540821142.55759 -8.551232 2.320128 0.297466 0.015986 0.082907 -0.155076 0.984288
1540821142.59084 -8.420220 2.241742 0.288310 0.016169 0.082884 -0.149475 0.985153
1540821142.62393 -8.290271 2.161006 0.278267 0.015601 0.082803 -0.143313 0.986084
1540821142.65710 -8.158761 2.077221 0.270816 0.015122 0.082540 -0.137569 0.986931
1540821142.72345 -7.893404 1.916596 0.253824 0.012588 0.080857 -0.127330 0.988479
1540821142.75663 -7.758762 1.841173 0.246284 0.011761 0.079683 -0.122425 0.989204
1540821142.78982 -7.622732 1.764111 0.239789 0.012118 0.078224 -0.116570 0.990023
1540821142.85615 -7.349796 1.606185 0.224334 0.009269 0.073018 -0.102881 0.991967
1540821142.88924 -7.212482 1.528268 0.217025 0.000971 0.068673 -0.095777 0.993031
1540821142.92242 -7.073852 1.447468 0.209140 -0.012346 0.063627 -0.088412 0.993973
1540821142.95564 -6.935163 1.369792 0.203266 -0.028020 0.058318 -0.081518 0.994570
1540821142.98875 -6.796328 1.291127 0.197975 -0.042506 0.053039 -0.074301 0.994917
1540821143.02194 -6.657463 1.219931 0.194457 -0.055810 0.048403 -0.067485 0.994981
1540821143.05511 -6.520219 1.149423 0.195564 -0.066910 0.044943 -0.060402 0.994914
1540821143.08828 -6.381378 1.077043 0.192254 -0.074851 0.043228 -0.053061 0.994843
1540821143.12141 -6.240724 1.005523 0.189020 -0.079832 0.042366 -0.045743 0.994857
1540821143.15462 -6.103023 0.939725 0.186426 -0.083845 0.042919 -0.038648 0.994804
1540821143.18775 -5.964136 0.874786 0.184532 -0.088786 0.041847 -0.030843 0.994693
1540821143.22096 -5.827128 0.811194 0.185591 -0.092784 0.041298 -0.023486 0.994552
1540821143.25413 -5.686720 0.752012 0.182821 -0.096513 0.040761 -0.016178 0.994365
1540821143.28726 -5.552644 0.698854 0.191810 -0.101819 0.039457 -0.008936 0.993980
1540821143.32047 -5.414721 0.649714 0.190967 -0.106912 0.038037 -0.002006 0.993539
1540821143.35364 -5.273695 0.597447 0.189598 -0.110130 0.037247 0.005582 0.993203
1540821143.38681 -5.136452 0.549759 0.191408 -0.113444 0.036990 0.013630 0.992762
1540821143.41999 -4.998378 0.504481 0.192497 -0.117648 0.036603 0.021789 0.992141
1540821143.45315 -4.860928 0.462041 0.195907 -0.122145 0.036493 0.030290 0.991379
1540821143.48633 -4.722742 0.420498 0.199698 -0.125693 0.036690 0.038818 0.990630
1540821143.51946 -4.589193 0.389757 0.200131 -0.125375 0.038448 0.046836 0.990257
1540821143.55268 -4.451342 0.357883 0.201459 -0.123600 0.039381 0.055252 0.990010
1540821143.58580 -4.318891 0.332513 0.206836 -0.121192 0.040417 0.063799 0.989752
1540821143.61903 -4.187451 0.313281 0.208742 -0.118068 0.041463 0.071663 0.989548
1540821143.65215 -4.066100 0.306074 0.212130 -0.114130 0.042450 0.079046 0.989406
1540821143.68542 -3.942694 0.299403 0.218909 -0.107503 0.043964 0.084672 0.989616
1540821143.71850 -3.845709 0.316056 0.227788 -0.098730 0.044807 0.090047 0.990018
1540821143.78496 -3.576426 0.291170 0.237615 -0.091343 0.044817 0.100880 0.989682
1540821143.81802 -3.446451 0.283478 0.242981 -0.092957 0.045160 0.106383 0.988940
1540821143.88436 -3.191053 0.276413 0.259783 -0.092146 0.047128 0.116459 0.987788
1540821143.91754 -3.049349 0.266291 0.265304 -0.088401 0.047326 0.120538 0.987632
1540821143.95080 -2.918793 0.268281 0.272823 -0.080287 0.047777 0.124069 0.987865
1540821143.98388 -2.794663 0.276658 0.281914 -0.066728 0.049497 0.127015 0.988415
1540821144.01706 -2.660859 0.281360 0.287287 -0.051641 0.051842 0.129499 0.988876
1540821144.05023 -2.547763 0.299680 0.303133 -0.039309 0.053266 0.131967 0.989041
1540821144.08350 -2.422003 0.310864 0.314573 -0.028745 0.053857 0.134362 0.989050
1540821144.11669 -2.300797 0.326955 0.323365 -0.018401 0.054295 0.136168 0.989026
1540821144.14975 -2.152005 0.320847 0.333623 -0.007385 0.055207 0.137569 0.988925
1540821144.18303 -2.023520 0.333317 0.341368 0.002204 0.056423 0.139148 0.988660
1540821144.21609 -1.903895 0.350550 0.349944 0.007466 0.056714 0.141722 0.988252
1540821144.24926 -1.762918 0.353008 0.357059 0.008495 0.056651 0.144925 0.987783
1540821144.28243 -1.619811 0.352391 0.366667 0.007164 0.055647 0.149811 0.987121
1540821144.31560 -1.498327 0.369857 0.373240 0.005597 0.054980 0.154707 0.986414
1540821144.34877 -1.360713 0.373936 0.381943 0.004268 0.054307 0.159714 0.985659
1540821144.38195 -1.221519 0.377339 0.389264 0.002528 0.053908 0.165111 0.984797
1540821144.41511 -1.087098 0.383823 0.401499 -0.000078 0.053266 0.171799 0.983691
1540821144.44828 -0.951365 0.389758 0.408241 -0.002355 0.052547 0.178340 0.982562
1540821144.48144 -0.813938 0.394639 0.414719 -0.005561 0.051408 0.184779 0.981419
1540821144.51462 -0.717773 0.429406 0.418655 -0.009594 0.050272 0.190965 0.980262
1540821144.58097 -0.428645 0.428119 0.427332 -0.018162 0.048147 0.207007 0.976985
1540821144.64731 -0.163456 0.448556 0.444848 -0.027156 0.045676 0.223397 0.973278
1540821144.71369 0.106460 0.470188 0.462806 -0.031354 0.044488 0.242202 0.968698
1540821144.78013 0.379009 0.490273 0.480115 -0.036638 0.042476 0.261806 0.963489
1540821144.81328 0.507065 0.508633 0.491751 -0.040500 0.040955 0.272300 0.960487
1540821144.84646 0.643364 0.520397 0.500546 -0.045464 0.039396 0.282677 0.957327
1540821144.87953 0.779308 0.533386 0.512285 -0.050936 0.037723 0.293075 0.953986
1540821144.91270 0.914876 0.548043 0.522819 -0.056067 0.036171 0.303680 0.950435
1540821144.94587 1.047960 0.565256 0.535465 -0.060722 0.034619 0.314553 0.946663
1540821144.97915 1.180521 0.585682 0.546721 -0.064511 0.033420 0.326141 0.942525
1540821145.01222 1.307343 0.612999 0.560661 -0.067440 0.032540 0.338505 0.937981
1540821145.04539 1.445233 0.626828 0.571456 -0.069494 0.031913 0.350660 0.933375
1540821145.11173 1.714333 0.667910 0.590831 -0.075601 0.029843 0.376311 0.922921
1540821145.14491 1.836095 0.701155 0.602580 -0.080406 0.026913 0.390808 0.916559
1540821145.17809 1.958814 0.732337 0.614441 -0.085774 0.023213 0.406004 0.909541
1540821145.21124 2.085997 0.758598 0.625431 -0.090698 0.019038 0.421825 0.901928
1540821145.27754 2.343630 0.820458 0.644398 -0.099149 0.011493 0.455581 0.884581
1540821145.31072 2.484770 0.847526 0.650706 -0.103756 0.005343 0.473762 0.874503
1540821145.37715 2.729026 0.921107 0.667233 -0.112693 -0.010047 0.512720 0.851068
1540821145.41023 2.846765 0.961916 0.676794 -0.118388 -0.017856 0.532488 0.837927
1540821145.44336 2.969287 0.999323 0.684443 -0.124867 -0.026464 0.553089 0.823286
1540821145.47657 3.091628 1.038389 0.688342 -0.131031 -0.035707 0.573910 0.807578
1540821145.54288 3.313095 1.121438 0.703731 -0.142170 -0.054091 0.614657 0.773989
1540821145.57609 3.418779 1.169004 0.711108 -0.148625 -0.061712 0.634109 0.756312
1540821145.60927 3.533882 1.206859 0.716564 -0.155168 -0.068589 0.652790 0.738298
1540821145.64244 3.631171 1.251566 0.722292 -0.161619 -0.074765 0.671000 0.719756
1540821145.67565 3.730733 1.297419 0.726661 -0.166385 -0.079782 0.688817 0.701057
1540821145.70874 3.776715 1.359909 0.734002 -0.171117 -0.084086 0.705496 0.682586
1540821145.74191 3.848520 1.412717 0.737598 -0.175167 -0.085294 0.720944 0.665042
1540821145.77510 3.900772 1.470472 0.738181 -0.178008 -0.081786 0.735549 0.648530
1540821145.80830 3.961776 1.522174 0.742135 -0.179138 -0.074929 0.749483 0.632907
1540821145.84142 4.007172 1.576441 0.747152 -0.179168 -0.068812 0.762831 0.617456
1540821145.87468 4.061665 1.629705 0.744430 -0.177744 -0.062309 0.775717 0.602319
1540821145.90776 4.086216 1.688101 0.737836 -0.173442 -0.053215 0.788504 0.587662
1540821145.94101 4.097056 1.745865 0.734913 -0.168891 -0.042744 0.800336 0.573683
1540821145.97411 4.162942 1.798108 0.725963 -0.165127 -0.033517 0.811973 0.558846
1540821146.00728 4.207018 1.852298 0.716839 -0.161604 -0.025445 0.822953 0.544045
1540821146.04045 4.243435 1.908554 0.708412 -0.158433 -0.018244 0.833475 0.529042
1540821146.07362 4.207909 1.978818 0.693256 -0.156829 -0.013241 0.843566 0.513445
1540821146.10686 4.229365 2.040883 0.684472 -0.156907 -0.011188 0.853177 0.497336
1540821146.13996 4.248348 2.100828 0.675748 -0.157095 -0.010367 0.862154 0.481565
1540821146.17313 4.257552 2.162965 0.665883 -0.157372 -0.009232 0.870570 0.466108
1540821146.20635 4.234213 2.232570 0.651423 -0.157537 -0.008399 0.878887 0.450187
1540821146.23947 4.225361 2.296418 0.641553 -0.158618 -0.008501 0.886542 0.434525
1540821146.27264 4.238808 2.358507 0.629993 -0.159486 -0.010106 0.894187 0.418200
1540821146.30590 4.242222 2.422217 0.617456 -0.159893 -0.011368 0.901615 0.401740
1540821146.33899 4.246541 2.487078 0.607743 -0.159642 -0.011569 0.908931 0.385000
1540821146.37220 4.250048 2.552768 0.600256 -0.158972 -0.009040 0.915924 0.368415
1540821146.40537 4.249460 2.618203 0.593245 -0.158481 -0.006230 0.922549 0.351780
1540821146.43854 4.251980 2.683587 0.586327 -0.157750 -0.003498 0.928609 0.335839
1540821146.47172 4.248518 2.750353 0.581375 -0.156892 -0.001819 0.934355 0.319941
1540821146.50492 4.249817 2.818030 0.574778 -0.156011 -0.000120 0.939572 0.304738
1540821146.53811 4.245835 2.888780 0.568319 -0.155142 0.001188 0.944312 0.290180
1540821146.57120 4.232450 2.958837 0.566186 -0.154545 0.001249 0.948734 0.275714
1540821146.60437 4.218731 3.025469 0.565474 -0.152926 -0.000465 0.952968 0.261660
1540821146.63755 4.202325 3.097605 0.562161 -0.150534 -0.003889 0.956959 0.248100
1540821146.67072 4.181147 3.170182 0.560357 -0.147220 -0.008164 0.960666 0.235331
1540821146.70397 4.158040 3.242996 0.558674 -0.144007 -0.011429 0.963803 0.224089
1540821146.73714 4.128624 3.317858 0.555144 -0.140201 -0.013121 0.966713 0.213630
1540821146.77033 4.095348 3.389154 0.553814 -0.137166 -0.012867 0.968959 0.205278
1540821146.80346 4.061216 3.462255 0.549168 -0.134673 -0.012228 0.970792 0.198182
1540821146.83663 4.025507 3.540371 0.547736 -0.132515 -0.012101 0.972340 0.191958
1540821146.86976 3.986915 3.615231 0.544879 -0.130533 -0.012156 0.973715 0.186257
1540821146.90294 3.947987 3.689287 0.542432 -0.128753 -0.012493 0.975007 0.180633
1540821146.93611 3.905935 3.764764 0.539483 -0.128220 -0.013714 0.975988 0.175553
1540821146.96928 3.862869 3.840801 0.533878 -0.128220 -0.014174 0.976777 0.171071
1540821147.00249 3.814837 3.915749 0.529309 -0.128360 -0.013812 0.977482 0.166920
1540821147.03563 3.766178 3.988452 0.524656 -0.127952 -0.013367 0.978208 0.162967
1540821147.06889 3.714831 4.062886 0.519263 -0.127210 -0.013744 0.978975 0.158860
1540821147.10205 3.666896 4.136106 0.512998 -0.126721 -0.016156 0.979699 0.154503
1540821147.13514 3.620347 4.205727 0.509591 -0.127255 -0.020760 0.980088 0.151004
1540821147.16832 3.564120 4.274984 0.505063 -0.127856 -0.026435 0.980302 0.148198
1540821147.20153 3.504840 4.350696 0.498809 -0.127718 -0.033167 0.980653 0.144597
1540821147.23466 3.449368 4.421256 0.491485 -0.127091 -0.039763 0.980993 0.141137
1540821147.26787 3.391122 4.490132 0.483272 -0.127203 -0.043931 0.981248 0.137992
1540821147.30101 3.329675 4.559383 0.476446 -0.127132 -0.045172 0.981618 0.134995
1540821147.33418 3.266916 4.625467 0.466604 -0.126719 -0.043702 0.982123 0.132166
1540821147.36744 3.191348 4.697748 0.459309 -0.125974 -0.042425 0.982788 0.128289
1540821147.40057 3.117831 4.764613 0.449256 -0.125227 -0.042129 0.983348 0.124782
1540821147.43371 3.042149 4.828641 0.439523 -0.124423 -0.042778 0.983852 0.121342
1540821147.46694 2.977896 4.885531 0.426463 -0.123934 -0.042726 0.984306 0.118138
1540821147.50017 2.903232 4.942651 0.416271 -0.123249 -0.043224 0.984725 0.115145
1540821147.53325 2.821488 5.002495 0.405534 -0.122625 -0.042192 0.985245 0.111692
1540821147.56642 2.736207 5.061058 0.395633 -0.121919 -0.040627 0.985738 0.108657
1540821147.59959 2.646581 5.117624 0.385593 -0.120858 -0.036310 0.986313 0.106117
1540821147.63276 2.557593 5.164385 0.375318 -0.119513 -0.030266 0.986877 0.104276
1540821147.69917 2.361260 5.286661 0.355869 -0.117547 -0.020717 0.987849 0.099534
1540821147.73231 2.262132 5.343543 0.345816 -0.116152 -0.017893 0.988260 0.097625
1540821147.76545 2.160167 5.399460 0.335075 -0.114848 -0.014716 0.988586 0.096390
1540821147.79869 2.055946 5.457898 0.322692 -0.113461 -0.011044 0.988887 0.095434
1540821147.83187 1.950921 5.516432 0.310330 -0.112249 -0.007743 0.989078 0.095212
1540821147.86500 1.838036 5.582398 0.299453 -0.111858 -0.005804 0.989187 0.094677
1540821147.89813 1.733600 5.633071 0.285586 -0.110112 -0.005546 0.989366 0.094866
1540821147.93137 1.625459 5.689785 0.271488 -0.106944 -0.007008 0.989683 0.095092
1540821147.96447 1.519019 5.744597 0.258062 -0.103223 -0.008781 0.990046 0.095269
1540821147.99772 1.411784 5.797785 0.243810 -0.099369 -0.010087 0.990390 0.095663
1540821148.03082 1.300592 5.853035 0.229213 -0.095655 -0.010249 0.990715 0.096064
1540821148.06399 1.187281 5.908824 0.215132 -0.092088 -0.009879 0.990941 0.097253
1540821148.09716 1.073745 5.964535 0.201301 -0.087608 -0.010598 0.991259 0.098073
1540821148.13038 0.960255 6.019685 0.187363 -0.081857 -0.011787 0.991553 0.099920
1540821148.19672 0.728057 6.129971 0.160414 -0.068029 -0.017095 0.991878 0.106107
1540821148.22986 0.610019 6.183690 0.147317 -0.061875 -0.019681 0.991886 0.109301
1540821148.26307 0.492493 6.238037 0.132896 -0.056651 -0.022080 0.991821 0.112222
1540821148.32941 0.258476 6.342058 0.104928 -0.048879 -0.022537 0.991478 0.118631
1540821148.39572 0.022705 6.444047 0.077118 -0.041172 -0.015231 0.991144 0.125329
1540821148.42893 -0.097487 6.494814 0.063257 -0.037928 -0.010978 0.990962 0.128198
1540821148.49524 -0.327839 6.596110 0.035928 -0.033554 -0.006742 0.990597 0.132464
1540821148.52845 -0.449497 6.646083 0.023002 -0.032605 -0.006662 0.990605 0.132641
1540821148.59480 -0.681906 6.745826 -0.001930 -0.031376 -0.003172 0.990553 0.133454
1540821148.62797 -0.797742 6.795192 -0.013468 -0.030281 0.002370 0.990531 0.133885
1540821148.66115 -0.915686 6.846300 -0.023573 -0.028965 0.010353 0.990515 0.133914
1540821148.72745 -1.147190 6.947445 -0.044246 -0.026632 0.024042 0.990370 0.133713
1540821148.76062 -1.265003 6.997852 -0.054526 -0.025349 0.028326 0.990383 0.133026
1540821148.79380 -1.383095 7.050184 -0.064129 -0.024204 0.029479 0.990451 0.132481
1540821148.82697 -1.499497 7.103866 -0.072152 -0.022208 0.027941 0.990565 0.132316
